id:ID,actor,:LABEL
21192,高瑞熙 Seo-hie Ko,person
21193,彼得·斯皮尔斯 Peter Spears,person
21194,Joop van Hulzen Joop van Hulzen,person
21195,马珂 Ke Ma,person
21196,高晗 Han Gao,person
21197,罗宾·怀特 Robin Wright,person
21198,刘广宁 Guangning Liu,person
21199,兰德·布鲁克斯 Rand Brooks,person
21200,堀秀行 Hideyuki Hori,person
21201,劳拉·琳妮 Laura Linney,person
21202,岸本加世子 Kayoko Kishimoto,person
21203,尹正 Zheng Yin,person
21204,苟杰德 Jade go,person
21205,辛普森·麦肯德里 Simpson McKendry,person
21206,昆林·艾格匹 Quirin Agrippi,person
21207,里德·彭尼 Reed Penney,person
21208,亚瑟·博文 Arthur Bowen,person
21209,西蒙·法戈特 Simon Fargeot,person
21210,申云燮 Woon-Seop Shin,person
21211,阿格涅兹卡·克鲁科沃娜 Agnieszka Krukówna,person
21212,艾伦·阿金 Alan Arkin,person
21213,弗朗索瓦·贝莱昂 François Berléand,person
21214,德克斯特·弗莱彻 Dexter Fletcher,person
21215,成龙 Jackie Chan,person
21216,Maria Carta Maria Carta,person
21217,宋永彰 Young-chang Song,person
21218,劳伦·格莱齐尔 Lauren Glazier,person
21219,亨利·丹尼尔 Henry Daniell,person
21220,米歇尔·蒙塔纳里 Michel Montanary,person
21221,帕维·德朗柯 Pawel Delag,person
21222,贾维斯·考科尔 Jarvis Cocker,person
21223,德拉·萨巴 Della Saba,person
21224,布贾内·亨里克森 Bjarne Henriksen,person
21225,泰瑞·佛瑞斯塔 Terry Forrestal,person
21226,丹·陈 Dan Chen,person
21227,伊势谷友介 Yûsuke Iseya,person
21228,树木希林 Kirin Kiki,person
21229,尼尔·哈夫 Neal Huff,person
21230,约翰·芬 John Finn,person
21231,布莱恩·布鲁姆 Brian Bloom,person
21232,Buck Houghton Buck Houghton,person
21233,马西娅·德波尼斯 Marcia DeBonis,person
21234,奎恩·达菲 Quinn Duffy,person
21235,鲍比·冈萨雷斯 Bobby Gonzalez,person
21236,查曼若 Manruo Zha,person
21237,约翰兰德 John Rand,person
21238,蒂姆·罗宾斯 Tim Robbins,person
21239,杰夫·皮金 Jeff Pidgeon,person
21240,山崎一 Hajime Yamazaki,person
21241,汉斯·魏因加特纳 Hans Weingartner,person
21242,拉兹·阿隆索 Laz Alonso,person
21243,帕特·哈蒙 Pat Harmon,person
21244,卡洛尔·奈 Carroll Nye,person
21245,法迪·尤瑟夫 Fadi Yousef,person
21246,奥之矢佳奈 Kana Okunoya,person
21247,莱斯利·霍华德 Leslie Howard,person
21248,拉什·费加 Russ Fega,person
21249,比尔·欧文 Bill Irwin,person
21250,埃里克·罗兰 Eric Loren,person
21251,张曼玉 Maggie Cheung,person
21252,蒋雯丽 Wenli Jiang,person
21253,尹治 Zhi Yin,person
21254,华莱士·沃洛达斯基 Wallace Wolodarsky,person
21255,远近孝一 Kôichi Tôchika,person
21256,王涛 Tao Wang,person
21257,弗兰克·西维罗 Frank Sivero,person
21258,圣·耶拉莫斯 San Yélamos,person
21259,安东尼·曼加诺 Anthony Mangano,person
21260,马科·图里 Marco Tulli,person
21261,柯一正 I-Chen Ko,person
21262,Al Roberts Al Roberts,person
21263,李丹 Dan Li,person
21264,罗恩·贝特曼 Rowan Bettjeman,person
21265,Dariush Mokhtari Dariush Mokhtari,person
21266,金英爱 Yeong-ae Kim,person
21267,角野卓造 Takuzô Kadono,person
21268,迈克·哈顿 Mike Hatton,person
21269,诺亚·莫扎兹 Noah Moazezi,person
21270,布鲁斯·菲利普斯 Bruce Phillips,person
21271,约瑟夫·劳格诺 Joseph Ragno,person
21272,斯汀 Sting,person
21273,吉娜维芙·冈特 Genevieve Gaunt,person
21274,弗兰科·梅斯科利尼 Franco Mescolini,person
21275,许在浩 Heo Jae-ho,person
21276,丽娅·萨隆加 Lea Salonga,person
21277,乌尔里希·图库尔 Ulrich Tukur,person
21278,艾伯特·德尔佩 Albert Delpy,person
21279,卡迈恩·科波拉 Carmine Coppola,person
21280,米歇尔·埃文斯 Michelle Evans,person
21281,玛丽昂·歌迪亚 Marion Cotillard,person
21282,埃德·斯托帕德 Ed Stoppard,person
21283,安东尼·冈萨雷斯 Anthony Gonzalez,person
21284,马修·刘易斯 Matthew Lewis,person
21285,马克·莱昂纳蒂 Marco Leonardi,person
21286,里根·利奥纳德 Reagan Leonard,person
21287,朱利亚娜·洛约迪切 Giuliana Lojodice,person
21288,罗温·艾金森 Rowan Atkinson,person
21289,皮特·麦克罗比 Peter McRobbie,person
21290,马克·麦考利 Marc Macaulay,person
21291,利亚姆·图伊 Liam Tuohy,person
21292,Michael Santoro Michael Santoro,person
21293,玛格丽特·罗林斯 Margaret Rawlings,person
21294,伊桑·霍克 Ethan Hawke,person
21295,杰瑞米·艾恩斯 Jeremy Irons,person
21296,山姆·哈里斯 Sam Harris,person
21297,绀野千春 Chiharu Konno,person
21298,Pippo Provvidenti Pippo Provvidenti,person
21299,George Holmes George Holmes,person
21300,弗兰西丝·费舍 Frances Fisher,person
21301,默罕默德·阿米尔·纳吉 Mohammad Amir Naji,person
21302,布莱丹·格里森 Brendan Gleeson,person
21303,权五镇 Kwon Oh-jin,person
21304,费舍·史蒂芬斯 Fisher Stevens,person
21305,伊恩·怀特 Ian Whyte,person
21306,凯茜·纳基麦 Kathy Najimy,person
21307,詹姆斯·卡梅隆 James Cameron,person
21308,林青霞 Brigitte Lin,person
21309,喜利图 Keith Shillitoe,person
21310,姚橹 Lu Yao,person
21311,布莱丝·达拉斯·霍华德 Bryce Dallas Howard,person
21312,佐藤佐吉 Sakichi Satô,person
21313,蒂姆·卡诺 Tim Kano ,person
21314,徐现宇 Seo Hyeon-woo,person
21315,希瑟·孟席斯-尤里克 Heather Menzies-Urich,person
21316,山口诗史 Shifumi Yamaguchi,person
21317,汤姆·霍兰德尔 Tom Hollander,person
21318,田壮壮 Zhuangzhuang Tian,person
21319,加斯通·莫辛 Gastone Moschin,person
21320,布赖恩·利比 Brian Libby,person
21321,兰迪·奎德 Randy Quaid,person
21322,Emilio Fernandez Emilio Fernandez,person
21323,马克西姆·梅米特 Maxim Mehmet,person
21324,约翰·塞纳迭姆博 John Cenatiempo,person
21325,乔·哈特 Joe Hart,person
21326,罗布·兰德里 Rob Landry,person
21327,马特·达蒙 Matt Damon,person
21328,胡宗温 Zongwen Hu,person
21329,坂本千夏 Chika Sakamoto,person
21330,汤姆·罗斯奎 Tom Rosqui,person
21331,金周灵 Joo-ryeong Kim,person
21332,李·阿斯奎斯-柯 Lee Asquith-Coe,person
21333,黄志明 Wong Chi-Ming,person
21334,伊恩·麦克莱恩 Ian McKellen,person
21335,阿兰·弗吉 Alan Fudge,person
21336,斋藤志郎 Shiro Saito,person
21337,安赫·道格 Anh Duong,person
21338,胡军 Jun Hu,person
21339,艾米莉·莫迪默 Emily Mortimer,person
21340,韦斯·本特利 Wes Bentley,person
21341,杰里米·利里 Jeremy Leary,person
21342,马丁·贾维斯 Martin Jarvis,person
21343,中村大树 Daiki Nakamura,person
21344,弗朗索瓦·卡隆 François Caron,person
21345,乔治布鲁格曼 George Bruggeman,person
21346,E.G.马绍尔 E.G. Marshall,person
21347,夏洛特·古列齐 Charlotte Gulezian,person
21348,冯勉恒 Min Hun Fung,person
21349,吴文伦 Wenlun Wu,person
21350,卡罗琳·伯格 Caroline Bourg,person
21351,Arthur Tovey Arthur Tovey,person
21352,罗伯特·哈珀 Robert Harper,person
21353,洛丽·理查德森 Lori Richardson,person
21354,韩利进 Yi-jin Han,person
21355,维果·莫腾森 Viggo Mortensen,person
21356,简·达威尔 Jane Darwell,person
21357,童自荣 Zirong Tong,person
21358,小越勇辉 Yûki Ogoe,person
21359,斯科特·乔尔·吉兹基 Scott Joel Gizicki,person
21360,派屈克·福吉特 Patrick Fugit,person
21361,申贤胜 Hyun-seung Shin,person
21362,伊安·霍姆 Ian Holm,person
21363,迈克尔·肖姆斯·维尔斯 Michael Shamus Wiles,person
21364,尹善宇 Sun-woo Yoon,person
21365,朴明勋 Myeong-hoon Park,person
21366,Ezio Flagello Ezio Flagello,person
21367,谢发丽·裘德胡里 Shefali Chowdhury,person
21368,罗伯特·吉尔劳姆 Robert Guillaume,person
21369,克里斯托弗·马利基 Christopher Maleki,person
21370,鸣海刚 Gô Narumi,person
21371,比利·鲍伯·松顿 Billy Bob Thornton,person
21372,乔伊·金 Joey King,person
21373,米哈乌·热布罗夫斯基 Michal Zebrowski,person
21374,斯嘉丽·约翰逊 Scarlett Johansson,person
21375,露比·杰琳斯 Ruby Jerins,person
21376,安东尼·爱德华兹 Anthony Edwards,person
21377,白云生 Yunshen Bai,person
21378,丹尼·弗拉 Denis Evrard,person
21379,拉腊·弗林·鲍尔 Lara Flynn Boyle,person
21380,Gabriella Di Luzio Gabriella Di Luzio,person
21381,埃弗雷特·布朗 Everett Brown,person
21382,郑元中 Won-jung Jeong,person
21383,理查德·班克斯 Richard Banks,person
21384,弗兰克·赛格 Frank Senger,person
21385,内森·连恩 Nathan Lane,person
21386,路易·多伊尔 Louis Doyle,person
21387,理查德·E·格兰特 Richard E. Grant,person
21388,里克·扬 Ric Young,person
21389,罗切尔·罗斯 Rochelle Rose,person
21390,约瑟夫·德拉·索尔特 Joseph Della Sorte,person
21391,弗瑞德里克·林恩 Fredric Lehne,person
21392,中村久美 Kumi Nakamura,person
21393,梁家仁 Ka-Yan Leung,person
21394,斯蒂芬·马库斯 Stephen Marcus,person
21395,李海滨 Haibin Li,person
21396,耐德·巴拉米 Ned Bellamy,person
21397,约翰·卡洛·林奇 John Carroll Lynch,person
21398,布莱恩·瑟金特 Brian Sergent,person
21399,安格斯·巴尼特 Angus Barnett,person
21400,雷汉 Han Lei,person
21401,约翰·特拉沃尔塔 John Travolta,person
21402,艾斯特·加瑞尔 Esther Garrel,person
21403,杰西卡·凯特·梅耶尔 Jessica Kate Meyer,person
21404,丽萨·克鲁泽 Lisa Kreuzer,person
21405,维克多·斯坦巴赫 Victor Steinbach,person
21406,罗伊·辛尼斯 Roy Thinnes,person
21407,David Patykewich David Patykewich,person
21408,乔什·赫德曼 Josh Herdman,person
21409,刘河福 Ha-bok Yoo,person
21410,弗莱德·克莱恩 Fred Crane,person
21411,马克·迈尔斯 Mack Miles,person
21412,彼得·安东尼·唐伯蒂斯 Peter Anthony Tambakis,person
21413,吉奥瓦尼·瑞比西 Giovanni Ribisi,person
21414,Domonkos Németh Domonkos Németh,person
21415,科莱特·沃夫 Collette Wolfe,person
21416,塔德乌什·胡克 Tadeusz Huk,person
21417,全美善 Mi-seon Jeon,person
21418,菲尔·塞尔维 Phil Selway,person
21419,穆琳·利普曼 Maureen Lipman,person
21420,詹姆斯·范德比克 James Van Der Beek,person
21421,伊丽莎白·汉克斯 Elizabeth Hanks,person
21422,凯·伊沃·保利兹 Kai Ivo Baulitz,person
21423,Nicole Dionne Nicole Dionne,person
21424,亚美利哥·普雷休蒂 Americo Presciutti,person
21425,Lucille Sewall Lucille Sewall,person
21426,史蒂文·科兹洛夫斯基 Steven Kozlowski,person
21427,凯瑟琳·斯戴曼 Catherine Steadman,person
21428,奥莉维亚·威廉姆斯 Olivia Williams,person
21429,王传君 Chuanjun Wang,person
21430,马克·瑞安 Mark Ryan,person
21431,邱岳峰 Yuefeng Qiu,person
21432,布雷南·布朗 Brennan Brown,person
21433,刘玉玲 Lucy Liu,person
21434,托弗·戈瑞斯 Topher Grace,person
21435,莫妮卡·古布瑟 Monica Gubser,person
21436,约翰尼·德普 Johnny Depp,person
21437,杰弗里·德曼 Jeffrey DeMunn,person
21438,弗洛拉·诺兰 Flora Nolan,person
21439,查克·阿贝 Chuck Aber,person
21440,李善均 Seon-gyun Lee,person
21441,马修·布罗德里克 Matthew Broderick,person
21442,雪莉·琳恩 Sherry Lynn,person
21443,杨鸣 Ming Yang,person
21444,布莱特·罗尔 Bret Loehr,person
21445,朱迪·福斯特 Jodie Foster,person
21446,艾莉·布莱恩特 Elly Bryant,person
21447,张艺 Yi Zhang,person
21448,罗伯特·威尔福特 Robert Wilfort,person
21449,Linda Perri Linda Perri,person
21450,马丁·科勒巴 Martin Klebba,person
21451,刘镇伟 Jeffrey Lau,person
21452,托尼·查普曼·斯蒂尔 Toney Chapman Steele,person
21453,杰瑞德·哈里斯 Jared Harris,person
21454,安娜·穆查 Anna Mucha,person
21455,菅原文太 Bunta Sugawara,person
21456,奥黛丽·赫本 Audrey Hepburn,person
21457,明妮·德里弗 Minnie Driver,person
21458,彼得·菲茨西蒙斯 Peter Fitzsimmons,person
21459,夏洛特·查顿 Charlotte Chatton,person
21460,奥利维娅·德哈维兰 Olivia de Havilland,person
21461,迪克·史迪威 Dick Stilwell,person
21462,薛景求 Kyung-gu Sul,person
21463,李相京 Lee Sang-kyung,person
21464,斯科特·安第斯 Scott Adsit,person
21465,黎志伟 Chi-Wai Lai,person
21466,金正泰 Jeong-tae Kim,person
21467,大家由祐子 Yûko Daike,person
21468,杰森·亚历山大 Jason Alexander,person
21469,斯科特·格伦 Scott Glenn,person
21470,大卫·莫纳汉 David Monahan,person
21471,高木均 Hitoshi Takagi,person
21472,阿娜·瓦格纳 Ana Wagener,person
21473,奈杰尔·哈尔巴克 Nigel Harbach,person
21474,黄健 황건,person
21475,许金峰 Hui Kam Fung,person
21476,郑镇荣 Jin-yeong Jeong,person
21477,宁晓志 Xiaozhi Ning,person
21478,杜世儒 Shiru Du,person
21479,米歇尔·加布里埃尔 Michelle Gabriel,person
21480,埃里克·罗伯茨 Eric Roberts,person
21481,Giovanni Litrico Giovanni Litrico,person
21482,玛丽-洛尔·德库洛 Marie-Laure Descoureaux,person
21483,简·西蒙斯 Jean Simmons,person
21484,扬·拉布森 Jan Rabson,person
21485,杰拉丁·萨莫维尔 Geraldine Somerville,person
21486,汤姆·奈特 Tom Knight,person
21487,肯·凯西 Ken Kesey,person
21488,莫娜·辛格 Mona Singh,person
21489,吉恩·坎菲尔德 Gene Canfield,person
21490,Jack Mulcahy Jack Mulcahy,person
21491,帕特·卡洛尔 Pat Carroll,person
21492,霍利·多夫 Holly Dorff,person
21493,朴修荣 Park Soo-young,person
21494,娜塔莉·波特曼 Natalie Portman,person
21495,吉娜·马隆 Jena Malone,person
21496,鲍勃·斯蒂芬森 Bob Stephenson,person
21497,爱德华德·弗莱彻 Edward Fletcher,person
21498,罗伯塔·蕾娜 Roberta Lena,person
21499,胡立成 Licheng Hu,person
21500,莱拉 Layla,person
21501,杰米·威莱特 Jamie Waylett,person
21502,王义和 Yihe Wang,person
21503,丹尼尔·逊亚塔 Daniel Sunjata,person
21504,杰森·马斯登 Jason Marsden,person
21505,何康理 Kangli He,person
21506,迪亚博洛 Diabolo,person
21507,彼特·道格特 Pete Docter,person
21508,霍华德·肖 Howard Shore,person
21509,吉亚尼·罗素 Gianni Russo,person
21510,Stuart Hall Stuart Hall,person
21511,乔治娜·雷尼达斯 Georgina Leonidas,person
21512,马克·鲁弗洛 Mark Ruffalo,person
21513,杰克·卡鲁索 Jake Canuso,person
21514,阿米尔·汗 Aamir Khan,person
21515,朱莉·安德鲁斯 Julie Andrews,person
21516,杰夫·格尔林 Jeff Garlin,person
21517,阿方索·阿雷奥 Alfonso Arau,person
21518,大仓正章 Ookura Masaaki,person
21519,兰斯·霍华德 Rance Howard,person
21520,峰岸彻 Tôru Minegishi,person
21521,王领 Ling Wang,person
21522,约亨·尼克尔 Jochen Nickel,person
21523,宋怀桂 Huaikuei Soong,person
21524,刘锡贤 Shek Yin Lau,person
21525,海蒂·麦克丹尼尔斯 Hattie McDaniel,person
21526,韩英惠 Hanae Kan,person
21527,Paul Kruger Paul Kruger,person
21528,黄笑嬿 Xiaoyan Huang,person
21529,Gaetano Aronica Gaetano Aronica,person
21530,黛维·切斯 Daveigh Chase,person
21531,菲利普·杜·詹纳兰德 Philippe du Janerand,person
21532,伊莎贝尔·罗斯 Isabel Rose,person
21533,郑秀文 Sammi Cheng,person
21534,塔德乌什·布拉德茨基 Tadeusz Bradecki,person
21535,约翰·帕特里克·舒拉克 John Patrick Shulak,person
21536,杰罗姆·兰福特 Jerome Ranft,person
21537,布鲁克·奥佩斯 Bruce Allpress,person
21538,坂本龙一 Ryuichi Sakamoto,person
21539,莱克西·比格姆 Lexie Bigham,person
21540,汤姆·贝伦杰 Tom Berenger,person
21541,吉达·布塔 Gilda Buttà,person
21542,津田健次郎 Kenjirô Tsuda,person
21543,李智慧 Ji-hye Lee,person
21544,卡米·金·肯伦 Cammie King Conlon,person
21545,安吉拉珂·曼蒂 Angelica Mandy,person
21546,苏哈妮·巴特纳格尔 Suhani Bhatnagar,person
21547,北浦爱 Ayu Kitaura,person
21548,瑞安·克茨纳 Ryan Ketzner,person
21549,玛莎·比森 Marta Bizon,person
21550,约翰·库宁汉姆 John Cunningham,person
21551,蒂尼·桑福德 Tiny Sandford,person
21552,张艾嘉 Sylvia Chang,person
21553,伊尼戈·加斯特西 Iñigo Gastesi,person
21554,卡尔·马克维斯 Karl Markovics,person
21555,珍妮特·米勒 Jeanette Miller,person
21556,乔纳森·普雷斯 Jonathan Pryce,person
21557,大卫·哈伯 David Harbour,person
21558,林孟瑾 Adriene Lin,person
21559,多米尼克·莫纳汉 Dominic Monaghan,person
21560,吉莲·安德森 Gillian Anderson,person
21561,兰德尔·威廉·库克 Randall William Cook,person
21562,杰森·贝瑞 Jason Barry,person
21563,柯特·富勒 Kurt Fuller,person
21564,萨拉·贝克 Sala Baker,person
21565,尼古拉斯·罗尔 Nicholas Rowe,person
21566,蕾雅·赛杜 Léa Seydoux,person
21567,井手博士 Rakkyo Ide,person
21568,弗兰克·阿巴内尔 Frank Abagnale Jr.,person
21569,亨利·莫腾森 Henry Mortensen,person
21570,艾芙珊·阿扎德 Afshan Azad,person
21571,海塔·塞德拉·伊扎姆 Haita &#39;Cedra&#39; Izzam,person
21572,林连昆 Liankun Lin,person
21573,威勒·特耶 Verne Troyer,person
21574,镰田小惠子 Lily,person
21575,安德烈·瑟韦林 Andrzej Seweryn,person
21576,布莱恩·克兰斯顿 Bryan Cranston,person
21577,旺妲·卡布里奥罗 Vanda Capriolo,person
21578,赵敏基 Min-Ki Cho,person
21579,杰玛·琼斯 Gemma Jones,person
21580,安东尼奥·里莫尔迪 Antonio Rimoldi,person
21581,诺玛·威登 Norma Varden,person
21582,楯隆子 Takako Tate,person
21583,马克·施泰因迈尔 Mac Steinmeier,person
21584,亚当·布斯奇 Adam Busch,person
21585,杨道贤 Do-hyeon Yang,person
21586,安东尼·德·马克 Anthony De Marco,person
21587,丹尼·达斯特 Danny Darst,person
21588,唐娜·派洛尼 Donna Pieroni,person
21589,理查德·格拉翰 Richard Graham,person
21590,伊崎充则 Mitsunori Isaki,person
21591,马修·C·马蒂诺 Matthew C. Martino,person
21592,杰克·亚伯拉罕 Jake Abraham,person
21593,蒂娜·西蒙斯 Tina Simmons,person
21594,辛纳克·勋纳曼 Hinnerk Schönemann,person
21595,帕维尔·布尔奇克 Pawel Burczyk,person
21596,麦温 Maïwenn,person
21597,长田江身子  Emiko Osada,person
21598,韦斯·斯塔迪 Wes Studi,person
21599,雪拉·渥德 Sela Ward,person
21600,任时完 Si-wan Yim,person
21601,南希·德马尔斯 Nancy DeMars,person
21602,丽莎·艾科恩 Lisa Eichhorn,person
21603,巴拉特·巴蒂 Bharat Bhatia,person
21604,唐·斯达克 Don Stark,person
21605,罗家英 Kar-Ying Law,person
21606,丹尼·约翰-儒勒 Danny John-Jules,person
21607,阿里·法扎勒 Ali Fazal,person
21608,郭俊立 Junli Guo,person
21609,黄经汉 Chin Han,person
21610,奇科 Chico,person
21611,江约诚 Johnnie Kong Yeuk-Sing,person
21612,马元 Yuan Ma,person
21613,林原惠美 Megumi Hayashibara,person
21614,约翰·卡西尼 John Cassini,person
21615,巴特弗莱·麦昆 Butterfly McQueen,person
21616,大卫·德西奥 David Decio,person
21617,弗朗西斯卡·祖琪妮 Francesca Zucchini,person
21618,朴根禄 Keun-rok Park,person
21619,塔莉娅·夏尔 Talia Shire,person
21620,多恩·安德鲁·西蒙斯 Donn Andrew Simmons,person
21621,保罗·斯隆 Paul Sloan,person
21622,沃克马·克莱纳特 Volkmar Kleinert,person
21623,霍兰德·泰勒 Holland Taylor,person
21624,威廉姆·赛德勒 William Sadler,person
21625,安德烈提多娜 Andrea Tidona,person
21626,伊丽莎白·班克斯 Elizabeth Banks,person
21627,亨利·劳埃德-休斯 Henry Lloyd-Hughes,person
21628,阿隆·阿布布尔 Alon Aboutboul,person
21629,卢克·纽伯里 Luke Newberry,person
21630,凯文·斯科特·麦克 Kevin Scott Mack,person
21631,Conchita Puglisi Conchita Puglisi,person
21632,福雷斯特 Forrest,person
21633,凯瑞-安·莫斯 Carrie-Anne Moss,person
21634,克里斯·斯科特 Chris Scott,person
21635,安东尼·迈克尔·豪尔 Anthony Michael Hall,person
21636,卡拉·霍根 Cara Horgan,person
21637,埃里克·德斯玛莱茨 Erick Desmarestz,person
21638,克里斯托弗·普卢默 Christopher Plummer,person
21639,吉姆·皮多克 Jim Piddock,person
21640,张柏芝 Cecilia Cheung,person
21641,罗杰·科曼 Roger Corman,person
21642,亚力克斯·诺顿 Alex Norton,person
21643,唐语谦 Yu-Chien Tang,person
21644,尼基塔·卡兰姆 Niketa Calame,person
21645,艾丹·吉伦 Aidan Gillen,person
21646,罗伯特·奥利维里 Robert Oliveri,person
21647,山像香 Kaori Yamagata,person
21648,索菲娅·切尔文斯卡 Zofia Czerwinska,person
21649,丽芙·泰勒 Liv Tyler,person
21650,克里斯托弗·琼斯 Christopher Jones,person
21651,尼克·瓦莱隆加 Nick Vallelonga,person
21652,黎明 Leon Lai,person
21653,朱诺·坦普尔 Juno Temple,person
21654,秋元羊介 Yôsuke Akimoto,person
21655,加里·辛尼斯 Gary Sinise,person
21656,贝丝·弗劳尔斯 Bess Flowers,person
21657,许安安 An-an Hsu,person
21658,尼基·马伯特 Nicky Marbot,person
21659,维克·萨海 Vik Sahay,person
21660,乌玛·瑟曼 Uma Thurman,person
21661,乔纳·福尔肯 Jonah Falcon,person
21662,杨恭如 Kristy Yang,person
21663,艾米·阿克 Amy Acker,person
21664,艾伦·萨吉尼亚 Alan Saginian,person
21665,瑞贝卡·德·莫妮 Rebecca De Mornay,person
21666,迈克尔·赫希 Michael Hirsch,person
21667,纳塔莉·特珍 Natalie Tjen,person
21668,珍尼希斯·罗德里格兹 Genesis Rodriguez,person
21669,杜奕衡 John Do,person
21670,迪索·拉莫斯 Diezel Ramos,person
21671,李华柱 Wah-Chu Lee,person
21672,神山卓三 Takuzô Kamiyama,person
21673,文森特·斯卡维利 Vincent Schiavelli,person
21674,温翠苹 Tsui Ping Wen,person
21675,鲁珀特·范西塔特 Rupert Vansittart,person
21676,约丹诺斯·希费罗 Yordanos Shiferaw,person
21677,迪尔克·范登贝格 Dirk K. van den Berg,person
21678,马克·弗格森 Mark Ferguson,person
21679,罗南·萨莫尔斯 Ronan Summers,person
21680,阿德里安·柯兰 Adrian Curran,person
21681,吴淑昆 Shukun Wu,person
21682,安娜·勒尼 Anne Le Ny,person
21683,菲丽达·劳 Phyllida Law,person
21684,V·J·福斯特 V.J. Foster,person
21685,富润生 Runsheng Fu,person
21686,黛安·贝克 Diane Baker,person
21687,马尔戈萨·格贝尔 Malgoscha Gebel,person
21688,科迪·霍恩 Cody Horn,person
21689,肖央 Yang Xiao,person
21690,詹森·艾萨克 Jason Isaacs,person
21691,岛本须美 Sumi Shimamoto,person
21692,兼子二郎 Beat Kiyoshi,person
21693,帕梅拉·伯勒尔 Pamela Burrell,person
21694,肖恩·克罗宁 Sean Cronin,person
21695,张馨 Xin Zhang,person
21696,范文雀 Bunjaku Han,person
21697,杰西米·杰西卡·安东尼 Jasmine Jessica Anthony,person
21698,西德尼·拉斯克 Sydney Lassick,person
21699,杰西卡·查斯坦 Jessica Chastain,person
21700,基姆·卡拉思 Kym Karath,person
21701,拉斯穆斯·林德·鲁宾 Rasmus Lind Rubin,person
21702,加里·库尔茨 Gary Kurtz,person
21703,伊莱亚斯·科泰斯 Elias Koteas,person
21704,戚务振 Vincent Chi,person
21705,马克桑斯·贝汉 Maxence Perrin ,person
21706,吉姆·布劳德本特 Jim Broadbent,person
21707,塞伦·希德 Ciarán Hinds,person
21708,热拉尔·朱尼奥 Gérard Jugnot,person
21709,Domenico Gennaro Domenico Gennaro,person
21710,拉塞尔·巴洛格 Russell Balogh,person
21711,铃木忠幸 Gurêto Gidayû,person
21712,Saveria Mazzola Saveria Mazzola,person
21713,克里·约翰逊 Corey Johnson,person
21714,Gina Gallagher Gina Gallagher,person
21715,斯蒂芬·希伯特 Stephen Hibbert,person
21716,Angelo Pellegrino Angelo Pellegrino,person
21717,内特·托伦斯 Nate Torrence,person
21718,里克·坎普 Rick Camp,person
21719,约翰·诺贝尔 John Noble,person
21720,大卫·海曼 David Hayman,person
21721,多罗西·吉金斯 Dorothy Jeakins,person
21722,尚华 Hua Shang,person
21723,曹世骧 Shixiang Cao,person
21724,玛丽·格鲁伯 Marie Gruber,person
21725,芮妮·布莱恩 Renee Blaine,person
21726,迪诺·法赞尼 Dino Fazzani,person
21727,张一白 Yibai Zhang,person
21728,大卫·卡耶 David Kaye,person
21729,凯·李 Kay Lee,person
21730,扎克·布拉夫 Zach Braff,person
21731,大卫·皮尔 David Pearl,person
21732,艾伦·艾克哈特 Aaron Eckhart,person
21733,大卫·安 David An,person
21734,薇拉·黛 Vera Day,person
21735,李兆基 Siu-Kei Lee,person
21736,穆瓦科·卡姆布卡 Mwako Cumbuka,person
21737,梅田凡乃 Hirokazu  Umeda,person
21738,克雷格·迪弗朗西亚 Craig DiFrancia,person
21739,Rakesh Sharma Rakesh Sharma,person
21740,玛丽·乔伊 Mary Joy,person
21741,马格努斯·诺兰 Magnus Nolan,person
21742,托马斯·莫里斯 Thomas Morris,person
21743,迪·布拉雷·贝克尔 Dee Bradley Baker,person
21744,约翰·拉维尔 John Lavelle,person
21745,威廉·斯米利 William Smillie,person
21746,斯戴芬妮·斯考特 Stefanie Scott,person
21747,麦迪逊·贝蒂 Madisen Beaty,person
21748,希瑟·坎特 Heather Kantor,person
21749,鱼见亮介 Ryosuke Uomi,person
21750,伊凡·科尔 Ivonne Coll,person
21751,陈百祥 Pak-cheung Chan,person
21752,艾德·戴维斯 Ed Davis,person
21753,凯文·克鲁克 Kevin Crook,person
21754,纳菲丝·贾法-穆罕默迪 Nafise Jafar-Mohammadi,person
21755,赵文瑄 Winston Chao,person
21756,唐如韫 Ruyun Tang,person
21757,克莱尔·茱莉安 Claire Julien,person
21758,神木隆之介 Ryûnosuke Kamiki,person
21759,安吉洛·迪洛雷塔 Angelo Di Loreta,person
21760,萨丽马特·卡马特 Salimata Kamate,person
21761,罗伯托·贝尼尼 Roberto Benigni,person
21762,杰瑞德·莱托 Jared Leto,person
21763,格雷格·埃利斯 Greg Ellis,person
21764,爱德华·都铎-波尔 Edward Tudor-Pole,person
21765,埃琳娜·勒文松 Elina Löwensohn,person
21766,于是之 Shizhi Yu,person
21767,伊俄涅·M·特雷奇 Ione M. Telech,person
21768,孙镇浩 Jin-ho Son,person
21769,苏·艾略特 Su Elliot,person
21770,托马斯·布伦门塔尔 Thomas Blumenthal,person
21771,克里斯平·弗里曼 Crispin Freeman,person
21772,斯科特·克拉斯 Scott Klace,person
21773,马克·伊瓦涅 Mark Ivanir,person
21774,文森特·沃尔什 Vincent Walsh,person
21775,大卫·科列侬 David Clennon,person
21776,保罗·赫尔曼 Paul Herman,person
21777,王佳佳 Jiajia Wang,person
21778,迈克尔·英塞恩 Michael Ensign,person
21779,郑涵妃 Han-bi Jeong,person
21780,白奉基 Bong-Gi Baek,person
